Order Id,shipping date (DateOrders),Shipping Mode,Delivery Status,shipping_id
11132,6/15/2015 11:41,Standard Class,Advance shipping,62484
5464,3/26/2015 17:55,Standard Class,Late delivery,62485
58787,5/11/2017 3:21,Standard Class,Advance shipping,62486
55989,4/2/2017 7:05,Standard Class,Late delivery,62487
7232,4/19/2015 13:20,Standard Class,Advance shipping,62488
57968,4/30/2017 4:25,Standard Class,Shipping on time,62489
60480,6/7/2017 20:29,Standard Class,Late delivery,62490
58793,5/12/2017 5:27,Standard Class,Shipping on time,62491
57578,4/24/2017 11:47,Standard Class,Shipping on time,62492
53187,2/18/2017 9:25,Standard Class,Advance shipping,62493
60700,6/11/2017 1:33,Standard Class,Late delivery,62494
1127,1/20/2015 10:29,Standard Class,Advance shipping,62495
8840,5/16/2015 0:41,Standard Class,Late delivery,62496
29272,3/6/2016 6:56,Standard Class,Advance shipping,62497
27754,2/15/2016 3:06,Standard Class,Late delivery,62498
27461,2/7/2016 20:27,Standard Class,Advance shipping,62499
30042,3/17/2016 12:42,Standard Class,Advance shipping,62500
42499,9/17/2016 8:56,Standard Class,Late delivery,62501
48689,12/16/2016 17:34,Standard Class,Late delivery,62502
45719,11/3/2016 9:03,Standard Class,Late delivery,62503
26475,1/28/2016 11:01,Standard Class,Late delivery,62504
22083,11/23/2015 8:18,Standard Class,Shipping on time,62505
44380,10/15/2016 19:56,Standard Class,Late delivery,62506
43511,9/29/2016 3:29,Standard Class,Advance shipping,62507
47042,11/20/2016 16:33,Standard Class,Advance shipping,62508
50201,1/4/2017 19:17,Standard Class,Advance shipping,62509
37622,7/6/2016 4:18,Standard Class,Advance shipping,62510
37034,6/29/2016 14:18,Standard Class,Late delivery,62511
31810,4/15/2016 8:06,Standard Class,Late delivery,62512
44687,10/17/2016 7:29,Standard Class,Advance shipping,62513
65254,8/15/2017 13:01,Standard Class,Late delivery,62514
17529,9/18/2015 20:50,Standard Class,Late delivery,62515
11024,6/15/2015 21:50,Standard Class,Late delivery,62516
61992,6/26/2017 22:12,Standard Class,Advance shipping,62517
10713,6/10/2015 8:53,Standard Class,Shipping on time,62518
65832,8/21/2017 23:31,Standard Class,Advance shipping,62519
17562,9/17/2015 8:24,Standard Class,Advance shipping,62520
62077,6/28/2017 3:59,Standard Class,Advance shipping,62521
1532,1/26/2015 8:22,Standard Class,Advance shipping,62522
61120,6/17/2017 4:42,Standard Class,Late delivery,62523
53212,2/18/2017 18:11,Standard Class,Advance shipping,62524
51536,1/24/2017 7:00,Standard Class,Advance shipping,62525
58365,5/7/2017 23:30,Standard Class,Late delivery,62526
886,1/15/2015 22:03,Standard Class,Advance shipping,62527
5478,3/25/2015 22:50,Standard Class,Shipping on time,62528
59243,5/18/2017 19:06,Standard Class,Shipping on time,62529
54101,3/2/2017 17:38,Standard Class,Advance shipping,62530
60293,6/3/2017 2:58,Standard Class,Shipping on time,62531
27850,2/17/2016 12:44,Standard Class,Late delivery,62532
41331,8/28/2016 7:44,Standard Class,Advance shipping,62533
49394,12/27/2016 0:34,Standard Class,Late delivery,62534
49288,12/24/2016 11:25,Standard Class,Shipping on time,62535
36138,6/15/2016 12:24,Standard Class,Shipping on time,62536
33566,5/6/2016 23:18,Standard Class,Advance shipping,62537
43749,10/2/2016 14:52,First Class,Late delivery,62538
67283,9/11/2017 3:52,First Class,Late delivery,62539
10424,6/4/2015 3:38,First Class,Late delivery,62540
71130,11/6/2017 7:39,First Class,Late delivery,62541
69666,10/15/2017 22:45,First Class,Late delivery,62542
69593,10/14/2017 21:10,First Class,Late delivery,62543
69719,10/16/2017 17:19,First Class,Late delivery,62544
69737,10/16/2017 23:37,First Class,Late delivery,62545
70944,11/3/2017 14:29,First Class,Late delivery,62546
70854,11/2/2017 6:57,First Class,Late delivery,62547
69658,10/15/2017 19:56,First Class,Late delivery,62548
19623,10/16/2015 10:27,First Class,Late delivery,62549
11278,6/16/2015 14:50,First Class,Late delivery,62550
12395,7/2/2015 22:10,First Class,Late delivery,62551
20163,10/24/2015 7:38,First Class,Late delivery,62552
14699,8/5/2015 13:21,First Class,Late delivery,62553
17589,9/16/2015 17:51,First Class,Late delivery,62554
71367,11/9/2017 18:41,First Class,Late delivery,62555
15368,8/15/2015 7:44,First Class,Late delivery,62556
70490,10/27/2017 23:26,First Class,Late delivery,62557
71292,11/8/2017 16:24,First Class,Late delivery,62558
17019,9/8/2015 10:09,First Class,Late delivery,62559
20145,10/24/2015 1:20,First Class,Late delivery,62560
18100,9/24/2015 4:53,First Class,Late delivery,62561
64870,8/6/2017 22:30,First Class,Late delivery,62562
68912,10/4/2017 22:35,First Class,Late delivery,62563
68909,10/4/2017 21:32,First Class,Late delivery,62564
68925,10/5/2017 3:08,First Class,Late delivery,62565
53951,2/28/2017 13:05,First Class,Late delivery,62566
10152,5/31/2015 4:20,First Class,Late delivery,62567
2989,2/15/2015 14:49,First Class,Late delivery,62568
52011,1/31/2017 5:25,First Class,Late delivery,62569
8570,5/8/2015 2:06,First Class,Late delivery,62570
3325,2/20/2015 12:32,First Class,Late delivery,62571
5053,3/17/2015 17:56,First Class,Late delivery,62572
8603,5/8/2015 13:39,First Class,Late delivery,62573
8731,5/10/2015 10:30,First Class,Late delivery,62574
58272,5/2/2017 14:55,First Class,Late delivery,62575
1409,1/23/2015 13:17,First Class,Late delivery,62576
59551,5/21/2017 7:01,First Class,Late delivery,62577
6678,4/10/2015 11:15,First Class,Late delivery,62578
64,1/3/2015 22:04,First Class,Late delivery,62579
9770,5/25/2015 14:30,First Class,Late delivery,62580
56063,3/31/2017 9:00,First Class,Late delivery,62581
9252,5/18/2015 1:02,First Class,Late delivery,62582
56429,4/5/2017 17:14,First Class,Late delivery,62583
2966,2/15/2015 6:46,First Class,Late delivery,62584
3174,2/18/2015 7:38,First Class,Late delivery,62585
56182,4/2/2017 2:42,First Class,Late delivery,62586
2854,2/13/2015 15:31,First Class,Late delivery,62587
7123,4/16/2015 23:09,First Class,Late delivery,62588
8667,5/9/2015 12:05,First Class,Late delivery,62589
4771,3/13/2015 15:08,First Class,Late delivery,62590
6984,4/14/2015 22:27,First Class,Late delivery,62591
1794,1/29/2015 4:10,First Class,Late delivery,62592
9701,5/24/2015 14:20,First Class,Late delivery,62593
60857,6/9/2017 8:34,First Class,Late delivery,62594
76940,1/30/2018 3:09,First Class,Late delivery,62595
71871,11/17/2017 3:15,First Class,Late delivery,62596
75462,1/8/2018 13:20,First Class,Late delivery,62597
74342,12/23/2017 4:57,First Class,Late delivery,62598
72945,12/2/2017 19:31,First Class,Late delivery,62599
75574,1/10/2018 4:35,First Class,Late delivery,62600
72196,11/21/2017 21:07,First Class,Late delivery,62601
77034,1/31/2018 12:05,First Class,Late delivery,62602
44597,10/14/2016 23:57,First Class,Late delivery,62603
23072,12/5/2015 18:47,First Class,Late delivery,62604
20745,11/1/2015 19:32,First Class,Late delivery,62605
74182,12/20/2017 20:54,First Class,Late delivery,62606
27017,2/1/2016 8:54,First Class,Late delivery,62607
25160,1/5/2016 6:19,First Class,Late delivery,62608
73802,12/15/2017 7:46,First Class,Late delivery,62609
72424,11/25/2017 5:00,First Class,Late delivery,62610
28290,2/19/2016 22:53,First Class,Late delivery,62611
27507,2/8/2016 12:34,First Class,Late delivery,62612
24049,12/20/2015 1:05,First Class,Late delivery,62613
24348,12/24/2015 9:50,First Class,Late delivery,62614
75126,1/3/2018 15:38,First Class,Late delivery,62615
71850,11/16/2017 19:54,First Class,Late delivery,62616
75137,1/3/2018 19:29,First Class,Late delivery,62617
30210,3/18/2016 23:33,First Class,Late delivery,62618
30968,3/30/2016 1:07,First Class,Late delivery,62619
73990,12/18/2017 1:38,First Class,Late delivery,62620
74297,12/22/2017 13:11,First Class,Late delivery,62621
75457,1/8/2018 11:35,First Class,Late delivery,62622
76264,1/20/2018 6:19,First Class,Late delivery,62623
76479,1/23/2018 9:39,First Class,Late delivery,62624
76352,1/21/2018 13:09,First Class,Late delivery,62625
76529,1/24/2018 3:10,First Class,Late delivery,62626
39457,7/31/2016 23:11,First Class,Late delivery,62627
33105,4/30/2016 5:48,First Class,Late delivery,62628
40947,8/22/2016 17:12,First Class,Late delivery,62629
38828,7/22/2016 18:49,First Class,Late delivery,62630
36582,6/19/2016 23:57,First Class,Late delivery,62631
39799,8/5/2016 23:00,First Class,Late delivery,62632
40956,8/22/2016 20:21,First Class,Late delivery,62633
14027,7/26/2015 17:55,First Class,Late delivery,62634
12660,7/6/2015 19:00,First Class,Late delivery,62635
14917,8/8/2015 17:44,First Class,Late delivery,62636
59856,5/25/2017 17:52,First Class,Late delivery,62637
48785,12/15/2016 3:12,First Class,Late delivery,62638
33512,5/6/2016 4:23,First Class,Late delivery,62639
15623,8/19/2015 1:04,First Class,Late delivery,62640
64939,8/7/2017 22:40,First Class,Late delivery,62641
15942,8/23/2015 16:50,First Class,Late delivery,62642
56777,4/10/2017 19:09,First Class,Late delivery,62643
51399,1/22/2017 7:00,First Class,Late delivery,62644
52968,2/14/2017 4:41,First Class,Late delivery,62645
47420,11/25/2016 4:59,First Class,Late delivery,62646
39972,8/8/2016 11:37,First Class,Late delivery,62647
64900,8/7/2017 9:00,First Class,Late delivery,62648
64617,8/3/2017 5:51,First Class,Late delivery,62649
65594,8/17/2017 12:08,First Class,Late delivery,62650
55272,3/19/2017 19:53,First Class,Late delivery,62651
55310,3/20/2017 9:12,First Class,Late delivery,62652
4154,3/4/2015 14:58,First Class,Late delivery,62653
25789,1/14/2016 10:41,First Class,Late delivery,62654
38751,7/21/2016 15:51,First Class,Late delivery,62655
10649,6/7/2015 10:28,First Class,Late delivery,62656
52629,2/9/2017 5:55,First Class,Late delivery,62657
9498,5/21/2015 15:13,First Class,Late delivery,62658
46001,11/4/2016 11:50,First Class,Late delivery,62659
22215,11/23/2015 6:33,First Class,Late delivery,62660
35466,6/3/2016 16:58,First Class,Late delivery,62661
63930,7/22/2017 17:10,Same Day,Shipping on time,62662
64314,7/28/2017 7:42,Same Day,Late delivery,62663
16574,8/31/2015 10:15,Same Day,Late delivery,62664
61903,6/23/2017 3:01,Same Day,Late delivery,62665
62989,7/8/2017 23:30,Same Day,Shipping on time,62666
11904,6/24/2015 6:09,Same Day,Late delivery,62667
19337,10/10/2015 18:15,Same Day,Shipping on time,62668
16152,8/25/2015 6:24,Same Day,Late delivery,62669
15347,8/13/2015 12:23,Same Day,Shipping on time,62670
12186,6/28/2015 8:56,Same Day,Late delivery,62671
16820,9/4/2015 0:26,Same Day,Late delivery,62672
9380,5/18/2015 9:52,Same Day,Late delivery,62673
61516,6/17/2017 11:26,Same Day,Late delivery,62674
7071,4/14/2015 16:56,Same Day,Shipping on time,62675
57825,4/24/2017 14:19,Same Day,Shipping on time,62676
8290,5/2/2015 12:00,Same Day,Shipping on time,62677
75721,1/10/2018 20:05,Same Day,Shipping on time,62678
72917,11/30/2017 21:43,Same Day,Shipping on time,62679
27795,2/11/2016 5:28,Same Day,Late delivery,62680
74155,12/18/2017 23:26,Same Day,Shipping on time,62681
75310,1/4/2018 20:05,Same Day,Shipping on time,62682
30505,3/21/2016 18:54,Same Day,Shipping on time,62683
24004,12/17/2015 21:19,Same Day,Shipping on time,62684
76456,1/21/2018 13:35,Same Day,Shipping on time,62685
72828,11/29/2017 14:32,Same Day,Shipping on time,62686
73647,12/11/2017 13:28,Same Day,Shipping on time,62687
73646,12/11/2017 13:07,Same Day,Shipping on time,62688
76781,1/26/2018 7:27,Same Day,Late delivery,62689
38362,7/14/2016 11:34,Same Day,Late delivery,62690
54117,3/1/2017 11:14,Same Day,Late delivery,62691
66005,8/22/2017 0:08,Same Day,Late delivery,62692
54724,3/10/2017 7:54,Same Day,Late delivery,62693
57359,4/17/2017 19:03,Same Day,Shipping on time,62694
50332,1/5/2017 5:11,Same Day,Late delivery,62695
31162,3/31/2016 9:05,Same Day,Late delivery,62696
54275,3/3/2017 18:35,Same Day,Shipping on time,62697
42585,9/19/2016 15:04,Second Class,Late delivery,62698
50216,1/5/2017 0:33,Second Class,Shipping on time,62699
50781,1/13/2017 6:29,Second Class,Shipping on time,62700
48422,12/10/2016 20:01,Second Class,Late delivery,62701
64610,8/7/2017 3:24,Second Class,Late delivery,62702
71005,11/8/2017 11:51,Second Class,Late delivery,62703
69413,10/14/2017 6:06,Second Class,Late delivery,62704
69494,10/16/2017 10:29,Second Class,Late delivery,62705
70800,11/5/2017 12:02,Second Class,Late delivery,62706
71115,11/10/2017 2:24,Second Class,Late delivery,62707
13674,7/24/2015 14:15,Second Class,Late delivery,62708
14002,7/27/2015 9:10,Second Class,Late delivery,62709
62914,7/12/2017 9:13,Second Class,Late delivery,62710
71218,11/9/2017 14:29,Second Class,Late delivery,62711
15954,8/26/2015 21:02,Second Class,Late delivery,62712
16551,9/1/2015 14:12,Second Class,Shipping on time,62713
70341,10/25/2017 19:14,Second Class,Shipping on time,62714
64719,8/7/2017 17:35,Second Class,Late delivery,62715
63609,7/22/2017 12:42,Second Class,Late delivery,62716
18037,9/24/2015 6:48,Second Class,Late delivery,62717
14871,8/8/2015 1:37,Second Class,Shipping on time,62718
71353,11/11/2017 13:47,Second Class,Late delivery,62719
16624,9/5/2015 15:46,Second Class,Late delivery,62720
11253,6/18/2015 6:04,Second Class,Late delivery,62721
12257,7/1/2015 21:49,Second Class,Late delivery,62722
62070,7/1/2017 1:32,Second Class,Late delivery,62723
11295,6/20/2015 20:47,Second Class,Late delivery,62724
43031,9/22/2016 3:19,Second Class,Shipping on time,62725
13874,7/27/2015 12:19,Second Class,Late delivery,62726
11579,6/24/2015 0:17,Second Class,Late delivery,62727
68824,10/6/2017 15:45,Second Class,Late delivery,62728
63336,7/15/2017 13:04,Second Class,Shipping on time,62729
61878,6/26/2017 6:16,Second Class,Late delivery,62730
14729,8/8/2015 23:52,Second Class,Late delivery,62731
64933,8/9/2017 20:34,Second Class,Late delivery,62732
13435,7/22/2015 2:31,Second Class,Late delivery,62733
62881,7/8/2017 21:39,Second Class,Shipping on time,62734
18396,9/28/2015 12:35,Second Class,Shipping on time,62735
10576,6/6/2015 8:53,Second Class,Shipping on time,62736
15988,8/26/2015 8:57,Second Class,Late delivery,62737
13068,7/14/2015 17:57,Second Class,Late delivery,62738
11549,6/23/2015 13:46,Second Class,Late delivery,62739
63772,7/22/2017 21:49,Second Class,Late delivery,62740
69059,10/10/2017 2:05,Second Class,Late delivery,62741
68923,10/7/2017 2:26,Second Class,Late delivery,62742
69349,10/14/2017 7:41,Second Class,Late delivery,62743
54246,3/4/2017 20:26,Second Class,Shipping on time,62744
3887,3/1/2015 17:26,Second Class,Late delivery,62745
4920,3/19/2015 19:20,Second Class,Late delivery,62746
55968,3/31/2017 23:43,Second Class,Late delivery,62747
57851,4/26/2017 11:25,Second Class,Shipping on time,62748
9824,5/29/2015 9:26,Second Class,Late delivery,62749
58358,5/5/2017 21:03,Second Class,Late delivery,62750
51485,1/27/2017 13:08,Second Class,Late delivery,62751
56971,4/13/2017 15:07,Second Class,Shipping on time,62752
1516,1/25/2015 2:46,Second Class,Shipping on time,62753
60742,6/8/2017 16:16,Second Class,Late delivery,62754
3339,2/23/2015 17:27,Second Class,Late delivery,62755
3727,2/27/2015 9:23,Second Class,Late delivery,62756
55111,3/17/2017 11:29,Second Class,Shipping on time,62757
59987,5/28/2017 15:46,Second Class,Late delivery,62758
3455,2/26/2015 10:05,Second Class,Late delivery,62759
4651,3/11/2015 21:06,Second Class,Shipping on time,62760
56115,4/5/2017 3:14,Second Class,Late delivery,62761
5889,4/1/2015 22:49,Second Class,Late delivery,62762
23,1/5/2015 7:42,Second Class,Late delivery,62763
3691,2/25/2015 20:46,Second Class,Shipping on time,62764
488,1/12/2015 2:37,Second Class,Late delivery,62765
30913,3/31/2016 5:51,Second Class,Late delivery,62766
76266,1/20/2018 7:01,Second Class,Shipping on time,62767
74634,12/30/2017 11:15,Second Class,Late delivery,62768
74631,12/27/2017 10:12,Second Class,Shipping on time,62769
72890,12/6/2017 0:15,Second Class,Late delivery,62770
72889,12/4/2017 23:54,Second Class,Late delivery,62771
73012,12/4/2017 19:00,Second Class,Late delivery,62772
72974,12/6/2017 5:41,Second Class,Late delivery,62773
75223,1/7/2018 1:37,Second Class,Late delivery,62774
72221,11/22/2017 5:52,Second Class,Shipping on time,62775
21392,11/12/2015 6:13,Second Class,Late delivery,62776
20615,11/3/2015 22:00,Second Class,Late delivery,62777
76965,2/3/2018 11:55,Second Class,Late delivery,62778
50885,1/18/2017 18:55,Second Class,Late delivery,62779
23077,12/6/2015 20:33,Second Class,Late delivery,62780
74186,12/20/2017 22:18,Second Class,Shipping on time,62781
72377,11/25/2017 12:32,Second Class,Late delivery,62782
77016,1/31/2018 5:47,Second Class,Shipping on time,62783
28385,2/25/2016 8:10,Second Class,Late delivery,62784
76834,1/31/2018 14:01,Second Class,Late delivery,62785
21145,11/11/2015 15:41,Second Class,Late delivery,62786
72426,11/25/2017 5:42,Second Class,Shipping on time,62787
24664,1/1/2016 0:32,Second Class,Late delivery,62788
27011,2/1/2016 6:48,Second Class,Shipping on time,62789
20785,11/6/2015 9:33,Second Class,Late delivery,62790
44003,10/8/2016 7:51,Second Class,Late delivery,62791
74376,12/23/2017 16:52,Second Class,Shipping on time,62792
25755,1/17/2016 22:46,Second Class,Late delivery,62793
71757,11/16/2017 11:19,Second Class,Late delivery,62794
25628,1/14/2016 2:16,Second Class,Late delivery,62795
30759,3/29/2016 23:53,Second Class,Late delivery,62796
74285,12/26/2017 8:59,Second Class,Late delivery,62797
72632,11/29/2017 5:52,Second Class,Late delivery,62798
72578,11/29/2017 10:57,Second Class,Late delivery,62799
76307,1/21/2018 21:23,Second Class,Late delivery,62800
75071,1/2/2018 20:21,Second Class,Shipping on time,62801
76268,1/22/2018 7:43,Second Class,Late delivery,62802
76698,1/28/2018 14:22,Second Class,Late delivery,62803
72552,11/28/2017 1:50,Second Class,Late delivery,62804
73608,12/14/2017 11:48,Second Class,Late delivery,62805
